time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.032524684631702355,0.04781909408228095,11.93601430958406,0.04021316659976204,6.244740684750928,0.0,0.15733732875840348,0.18028500114842533,2.94998828335198,0.09611003726694317,-0.04552204142181061,0.0,463.23083446165134,464.563255742194,463.86927250027696,465.73097430119924
1.2600000000000007,0.042800758627106784,0.059521696492612595,12.116787432790053,0.046361439497722756,6.241987087399865,0.0,0.18547527962524346,0.2104195634428444,3.0754080623866065,0.11284943799940336,-0.046646077630283736,0.0,453.13961338888987,453.04805342565817,453.2222954945171,454.57443537843506
1.3200000000000007,0.05469104411479282,0.07301635484871331,12.301902465219825,0.053272091516960884,6.239762995274948,0.0,0.21108679162793612,0.24001544987556211,3.0949923306338616,0.119464891427136,-0.022696414121915552,0.0,419.30511970015795,421.3797691613584,420.30679547999483,420.8924000251999
1.3800000000000008,0.0683713887932323,0.0886898142490616,12.493159157607982,0.06238950926461939,6.238891970584742,0.0,0.24502489586081277,0.2833749252423017,3.279647174426978,0.1831226663520277,-0.001798399253913949,0.0,471.3033194584305,472.9158486805948,470.21978885469827,475.1429793247143
1.4400000000000008,0.0837837571535057,0.10672467568974918,12.688286610430541,0.07329146849295043,6.238629171022074,0.0,0.26874028855985643,0.31866197935882695,3.224688140755256,0.17869369440200097,-0.0101205877358021,0.0,396.59463159421085,395.82954402115246,397.00123042943346,396.63090194040956
1.5000000000000009,0.10077909522108587,0.1273111432717293,12.883552258433733,0.08460426832207446,6.237854231677561,0.0,0.2978272287574742,0.3686009608877104,3.283896224970516,0.20321574251943245,-0.01919128294672856,0.0,435.2061758488097,434.4463784049499,433.74806670045695,435.8373888058622
1.560000000000001,0.11944864630421238,0.1509522245395874,13.080440719303153,0.09626568982581674,6.237043292629524,0.0,0.32457292050733805,0.42047641813781417,3.2789499120406016,0.16361060007554515,-0.004070165293076333,0.0,414.2454002626853,415.5730874665183,415.3120586690583,411.86188459697456
1.620000000000001,0.14012457747425058,0.17872834148683736,13.285416007976725,0.10577320040765148,6.236586500497195,0.0,0.36462725241954563,0.5065465489845157,3.552592067737629,0.1454094750025951,-0.015857321919162077,0.0,500.5149120328423,499.6564285141806,500.6002961748602,499.2946505396441
1.680000000000001,0.16314337618701485,0.21173691876815026,13.50518599386358,0.11440849096835493,6.235547458314187,0.0,0.40274889153037896,0.5946960241772372,3.7722171120287205,0.1407698562374981,-0.020410022776314395,0.0,486.3933549342958,486.0523676968924,487.0006687019158,486.67085279086416
1.740000000000001,0.18841468402302367,0.25009531239301364,13.736847395460655,0.12245767819188202,6.234406684837943,0.0,0.43972978435731475,0.6847797091546101,3.9490718821253115,0.11570046405453852,-0.016355795516320406,0.0,476.3005512704496,476.61060050705174,475.9743410072453,474.0667375943104
1.8000000000000012,0.21597719091200118,0.29415565999189114,13.980054911553434,0.12946226549256146,6.233128557327079,0.0,0.47911027280431845,0.7846179516450958,4.156946856524516,0.11874907402747233,-0.03370070238089292,0.0,486.78224606698654,485.48249080116955,486.41849330023484,486.65766515940817
1.8600000000000012,0.2458613941139962,0.3441773006635974,14.234220781657555,0.13629924750136713,6.231225105582842,0.0,0.5172130504491744,0.8834525164200822,4.31449009104972,0.10203238065350387,-0.02803900730689828,0.0,473.4264879717671,473.86164895637165,473.6833504606695,472.4065491184129
1.9200000000000013,0.2778417475801771,0.3996713198651707,14.49343876365583,0.1419539443186144,6.229529263821972,0.0,0.548942182948162,0.9668570768687578,4.325926070772239,0.07028769790631868,-0.028717840863061294,0.0,429.2976535836639,429.2397976637813,430.39974699661474,427.7117647613574
1.9800000000000013,0.31168512619715283,0.46007668589438894,14.75202732505346,0.14663995341106162,6.22734573714456,0.0,0.579326974968666,1.0470235477563508,4.293695936266528,0.09035969290266398,-0.059771222706270444,0.0,415.5631535844209,412.83084333330675,414.7423774319114,416.5069524162873
2.0400000000000014,0.34757699156618643,0.5258480772175307,15.011873242588491,0.15156791205673503,6.223857226751928,0.0,0.6173963243875144,1.1458065612628388,4.367381147010553,0.055656950138582476,-0.05506868788984606,0.0,449.57906325881555,449.95765115400934,450.9250148251905,448.11758906918107
2.1000000000000014,0.38587219048982896,0.5977616308752014,15.276959375063258,0.15464535209795383,6.220787167403582,0.0,0.659406691480996,1.2515506739887803,4.468279397609181,0.040696534715571525,-0.044329312975106686,0.0,457.86804487411314,458.7201117051767,460.4125243394305,459.22879960620133
2.1600000000000015,0.42671321529555845,0.6759873552550216,15.547517993956367,0.15687347261367357,6.217814454789215,0.0,0.7022110866523047,1.3561213458490187,4.549879889320094,0.028844132108653005,-0.06282265826780728,0.0,455.021878076869,453.53722852238593,454.5608991294493,453.61059226125326
2.2200000000000015,0.4699967284916442,0.7600762378518413,15.820130985665797,0.15863176506635313,6.214123518783769,0.0,0.7408895963115815,1.4469608284625475,4.53715074705562,0.030210641796257157,-0.05902295817110948,0.0,425.2310258401313,425.55354276319053,423.9485186022575,424.06623321080093
2.2800000000000016,0.5158084816517213,0.8499683423943296,16.094014082268348,0.1605554067986228,6.210646693993265,0.0,0.7864811568998831,1.5495423604729284,4.59192422359362,0.03552479129638605,-0.055878601479165894,0.0,446.56397316031484,446.8181113371509,446.82224652531846,447.25568937736875
2.3400000000000016,0.5645466048288178,0.946320780660305,16.372847473192145,0.16359042093202092,6.207164187002331,0.0,0.8384342631721695,1.662361624214194,4.701893728213549,0.07049980560119483,-0.06276093114085451,0.0,465.09394391514473,464.5523443469953,463.5123838426734,466.2545588200022
2.4000000000000017,0.6165130616797092,1.049584218939032,16.658731138280753,0.16768086409774074,6.203080877941883,0.0,0.8941421507721042,1.7800523300741835,4.82680609286707,0.06306435442901515,-0.0815922419254575,0.0,471.94363337323875,470.4843790417857,470.5486242481238,469.97580497607345
2.4600000000000017,0.6720168380742952,1.1602004358844784,16.953338106264745,0.1713133227885848,6.19840541477566,0.0,0.9564486045501951,1.9073840893447849,4.992448553139478,0.05494758069075407,-0.07144993694214023,0.0,483.32645867790626,484.08600835815145,485.44966076313483,484.8423953438415
2.520000000000002,0.7311458195532164,1.2780964774953498,17.255371602212804,0.17426231253881497,6.1945036901842485,0.0,1.0148776873990006,2.022668997884271,5.074742669207674,0.03384960838427829,-0.0545671221013108,0.0,460.6467898084524,461.977057603596,462.0102438088586,460.34487875354
2.580000000000002,0.7936282466540593,1.4025158804060207,17.55982766244238,0.1772325812937705,6.191346652895579,0.0,1.0681352450267918,2.124806740539607,5.073614004019203,0.06994768361891564,-0.04897922989594448,0.0,435.49086770783896,435.95622668651265,434.5832573536846,437.60044362278336
2.640000000000002,0.859503481462273,1.5333874859863181,17.865727102031347,0.18147507833691634,6.188479013459791,0.0,1.1279401183598072,2.237867880315261,5.1225683286572155,0.07218690231999812,-0.04552377711985512,0.0,451.1192448869567,451.39687393093834,453.576612868618,453.76014994833895
2.700000000000002,0.9288781729111006,1.6708469581391887,18.173086248433588,0.18623860035060336,6.186106031369768,0.0,1.1847491264105607,2.3444408421745297,5.1224991385778695,0.09088213929072969,-0.029692842311398217,0.0,437.2762026694574,438.59235577440626,436.69187257298205,438.2538798939261
2.760000000000002,1.001639260477203,1.8146657061687692,18.479824797269174,0.19145163350882655,6.184593587568353,0.0,1.2407418594270767,2.4499108024652236,5.101967461317238,0.07737258624413572,-0.017480466331200657,0.0,430.77227274996085,431.8037752772622,432.2725244568396,431.13880452736817
2.820000000000002,1.0777050794252871,1.9647433745941756,18.784559269107763,0.19687352670990244,6.183606469082758,0.0,1.2948601982404002,2.5530518166784124,5.055829133383402,0.10834244640009086,-0.014470598073345171,0.0,422.99490422014856,423.25414695650056,421.9833770180241,424.65574348441885
2.880000000000002,1.1568584230388976,2.120753511209583,19.0848179886018,0.20305731793732473,6.1824706510535705,0.0,1.343673402624767,2.64775951835182,4.953022950804773,0.08958200003357243,-0.029809505054583536,0.0,404.3852111637973,403.0008042723382,404.38916122524853,402.7055868580069
2.940000000000002,1.2392869014056733,2.283182228611642,19.38207907505987,0.2084655594023168,6.1804080277743,0.0,1.4040769827379866,2.7669030864438104,4.955379996518535,0.09122480490647021,-0.04558327697557078,0.0,439.4176537296399,438.1072918946576,439.20263971665145,439.345792930829
